video_id,title,description,channel_title,likes,subscribers,comment_count,youtube_link
BqlGuR5HicI,"No Ads, No Algorithms, No Data Mining? | A Conversation with Ayman Hariri of VERO","On this episode of the GaryVee Audio Experience, I am joined by Ayman Hariri, the co-founder and CEO of the social network ...",GaryVee,487,4830000,40,https://www.youtube.com/watch?v=BqlGuR5HicI
ubVNfIDsYrs,Webinar | SIG para el Minería,Webinar sobre la tecnología geoespacial disponible para la industria minera. El negocio de la exploración y extracción de ...,Igeo,23,588,0,https://www.youtube.com/watch?v=ubVNfIDsYrs
vrYfB7XQbvc,El viaje del dato. Episodio 3: automatización con Power Platform | WEBINAR,Únete a la tercera parada del viaje del dato donde veremos el poder de la automatización con Power Platform. Ya hemos ...,Integra Tecnología,2,1760,0,https://www.youtube.com/watch?v=vrYfB7XQbvc
O754AiVgrDY,📚Clase 3: Diplomado en Análisis de Datos e Investigación Cientifica con Apoyo de IA   (16/07/2025),"EducaciónVirtualLATAM ​ Bienvenido al canal oficial de la Corporación Latinoaméricana de Educación Virtual, el epicentro ...",CLEV Educación Virtual LATAM,8,28200,0,https://www.youtube.com/watch?v=O754AiVgrDY
8ZOFeLcqo40,❞𝐄𝐬𝐩𝐞𝐜𝐢𝐚𝐥𝐢𝐳𝐚𝐜𝐢𝐨́𝐧 𝐎𝐟𝐢𝐜𝐢𝐧𝐚 𝐓𝐞́𝐜𝐧𝐢𝐜𝐚 &amp; 𝐏𝐨𝐰𝐞𝐫 𝐁𝐈 𝐞𝐧 𝐌𝐢𝐧𝐞𝐫𝐢́𝐚 𝐲 𝐏𝐫𝐨𝐲𝐞𝐜𝐭𝐨𝐬 - 𝐂𝐄𝐂𝐀𝐌𝐈𝐍𝐄❞,Especialización Oficina Técnica & Power BI en Minería y Proyectos ...,CECAMINE,1,238,0,https://www.youtube.com/watch?v=8ZOFeLcqo40
4PTe-QlAXgU,Porcentajes en Excel,Calcula los porcentajes en Excel fácilmente Apóyame en Patreon y mira contenido exclusivo ...,Officefacil,1653,399000,39,https://www.youtube.com/watch?v=4PTe-QlAXgU
mCVuZo-vwvg,¿Conoces la inversión de los equipos de flota minera? DATOS INTERESANTES,"Conoce la inversión de los equipos de flota minera. Nuestro docente del curso especializado ""Gestión de Flota Minera"", el Ing.",INARQ Formación,1,140,0,https://www.youtube.com/watch?v=mCVuZo-vwvg
yr0jq_AGvpo,¿Se puede vivir de la criptominería en México? 2020 Minería con rx570 | XLEAN AGOSTO 2020 ENERO 2021,Si no sabes que es la minería de criptomonedas. Ver este video ▷ https://bit.ly/30ZsfWo En este video vemos a detalle la ...,xlean,498,502,167,https://www.youtube.com/watch?v=yr0jq_AGvpo
_in-GMDr3cs,TECNOLÓGICAS Financian MINA de URANIO | 5 Noticias que Marcan la ENERGÍA y TECNOLOGÍA,"Esta semana, el mundo energético y tecnológico se entrelazan como nunca. Desde tecnológicas que financian minas de uranio ...",Inspenet,26,163000,0,https://www.youtube.com/watch?v=_in-GMDr3cs
9Ejzts0k018,Chilenos crean software que revoluciona la industria minera a nivel mundial,"TIMining provee soluciones de data analytics y simulación en minería que ayudan a tomar mejores decisiones en planificación, ...",Teletrece,120,3060000,6,https://www.youtube.com/watch?v=9Ejzts0k018
iHU6HGzxK4s,Social Network Analysis,Social Network Analysis (SNA) is a field of study that examines social relationships and structures by analyzing the patterns of ...,Network Science and Graph Analytics,13,161,0,https://www.youtube.com/watch?v=iHU6HGzxK4s
oumyb_p_PXU,Transformación Digital y Big Data: Retos y Oportunidades en el Mundo Empresarial,"Luiggi Dávila, docente del MBA con Enfoque en Business Analytics en Pacífico Business School, ofrece una profunda ...",Más allá de la IA  - DMC INSTITUTE,17,10700,2,https://www.youtube.com/watch?v=oumyb_p_PXU
zGkU_fDwjSA,"Tecnología Satelital para el Futuro | Municipios, Gobierno Nacional, Minería y Agricultura",OMEO Space te presentará su portafolio de +100 satélites (con planes de expansión en 2025) y cómo están revolucionando el ...,Igeo,9,588,0,https://www.youtube.com/watch?v=zGkU_fDwjSA
dVB5ub1TCOI,"Heredera malintencionada me humilla con menú francés,domino ocho idiomas, pedir en francés es fácil",Cortos dramas encantadores actualizados diariamente~       ¡Gracias por su apoyo!~       ¡Suscríbanse y apoyen a ...,DulzuraSHORT,124,17600,6,https://www.youtube.com/watch?v=dVB5ub1TCOI
yxFcSVNNkBQ,Sheinbaum anuncia que el Estado recuperará 200 concesiones mineras,"Petróleo & Energía es el medio líder especializado en la industria energética de México y América Latina, te traemos análisis ...",Petróleo y Energía,146,17600,2,https://www.youtube.com/watch?v=yxFcSVNNkBQ
Kful2rvofIk,CLASE 01 - ANÁLISIS Y VISUALIZACIÓN DE DATOS CON POWER BI,Mantente más conectado con nosotros a través de nuestras redes ...,ITEC - Educación en tiempo real,6,45700,0,https://www.youtube.com/watch?v=Kful2rvofIk
ObhpJHwuIL0,⛏️ EL TRABAJO MÁS PELIGROSO BAJO TIERRA 😱 #mineria #trabajo #sabiasque #gaming #curiosidades #shorts,"La minería de carbón bajo tierra es uno de los trabajos más peligrosos del mundo . En túneles oscuros y estrechos, los mineros ...",A de ¿Lo Sabías?,244,1110,4,https://www.youtube.com/watch?v=ObhpJHwuIL0
MgUIFX1hxEw,Su hija tuvo un ataque de rabia jugando Roblox y destrozó la pantalla de su iPad 😱 #ipad #roblox,Una cliente vino a mi tienda porque su hija destrozó su iPad jugando Roblox. Resulta que su hija estaba en un mapa muy ...,Money Talks Wireless Español,603190,1140000,9466,https://www.youtube.com/watch?v=MgUIFX1hxEw
9o5FNoJDvjM,Clustering of social graphs - Mining Social-Network Graphs - Big Data Analytics,Subject - Big Data Analytics Video Name - Clustering of social graphs Chapter - Mining Social-Network Graphs Faculty - Prof.,Ekeeda,86,1270000,2,https://www.youtube.com/watch?v=9o5FNoJDvjM
sLleUV8zY_M,"Balance de la gestión minera: Aurora Williams aborda permisología, inversión y comunidades","Un espacio donde le damos sentido a los temas que importan. Cony Stipicic, junto a expertos y protagonistas, comparte datos, ...",PAUTA,6,76500,0,https://www.youtube.com/watch?v=sLleUV8zY_M
wq1qCsLzHPE,⚛️ IA Financia Energía NUCLEAR #IA #Nuclear #shorts,La Inteligencia Artificial busca uranio! ⚛️   La demanda masiva de energía estable para centros de datos está impulsando a ...,Inspenet,12,163000,0,https://www.youtube.com/watch?v=wq1qCsLzHPE
HSlCajhjcnY,CLASE N°2   ANÁLISIS Y VISUALIZACIÓN DE DATOS CON POWER BI,"Tema: Importación, edición y modelado de datos. Para más cursos en vivo: https://wa.me/51970205133 Mantente ...",ITEC - Educación en tiempo real,6,45700,1,https://www.youtube.com/watch?v=HSlCajhjcnY
Y7To3g1JFN4,10 Preguntas Clave en Entrevistas de Data Science (Y Cómo Responderlas) 📊,Te presento algunas de las preguntas más frecuentes que los reclutadores suelen hacer en entrevistas de trabajo para roles de ...,Álvaro Ramos,130,4000,6,https://www.youtube.com/watch?v=Y7To3g1JFN4
hcoG5TtrkQA,Cómo saber quien te stalkea en Instagram? #communitymanager #marketingdecontenidos,,Larisa COMMUNITY MANAGER,4493,932,62,https://www.youtube.com/watch?v=hcoG5TtrkQA
o_GjA27q3k4,¡Chateá con Anita! 👷🏽‍♀️ Lanzamos una IA Conversacional exclusiva de minería #mineria #chatbot 📲,"Tenemos grandes novedades ‼️ Desarrollamos una IA conversacional para que docentes, alumnos, o todo aquel curioso por el ...",Aprendamos de Minería,1,161,0,https://www.youtube.com/watch?v=o_GjA27q3k4
vQXDRp2P1ag,📚Clase 5: Diplomado en Análisis de Datos e Investigación Cientifica con Apoyo de IA   (18/07/2025),"EducaciónVirtualLATAM ​ Bienvenido al canal oficial de la Corporación Latinoaméricana de Educación Virtual, el epicentro ...",CLEV Educación Virtual LATAM,10,28200,0,https://www.youtube.com/watch?v=vQXDRp2P1ag
5dOh2TFSPts,Ingeniería Inversa y Monitoreo de Condiciones Aplicado a la Minería,Solicite una prueba GRATUITA l geomagic.com Las nuevas tecnologías de escaneado 3D están abriendo la puerta a una ...,Geomagic,10,10900,0,https://www.youtube.com/watch?v=5dOh2TFSPts
PocY7ITQ8UU,Data mining in social science research#popularengineerawards#DataMining,Data mining in social science research refers to the use of advanced computational techniques to analyze large volumes of social ...,Popular Engineer Research,0,238,0,https://www.youtube.com/watch?v=PocY7ITQ8UU
HziToqFrrq8,Report: Government data mining has gone too far – and AI will make it worse,A digital privacy group says agencies are collecting too much data on Americans and using AI tools to make connections that may ...,FedScoop,4,12900,0,https://www.youtube.com/watch?v=HziToqFrrq8
jmX5_GO1rDQ,Cómo presentar tus informes con gráficos en Excel usando mapas.,Con este pequeño video aprenderemos como insertar elementos visuales para presentar tu información en informes con gráficas ...,El Inge Francisco,19401,1020000,75,https://www.youtube.com/watch?v=jmX5_GO1rDQ
PEK4fGZVpVw,Data Roadmap: Diseñando la Estrategia de datos para los próximos años,Quisieras aprender más de este tema y otros? ▷Síguenos en todas nuestras redes sociales Instagram: ...,Más allá de la IA  - DMC INSTITUTE,8,10700,0,https://www.youtube.com/watch?v=PEK4fGZVpVw
zxnEnppTKRU,🚨 ¿NUEVA PLATAFORMA DE CLOUD MINING  🤯💰 | Minería en la Nube 2026 🔥,"Muy pero que muy buenas a todos, hermanos! link: https://mini-mine.online/code/N5TK38LR Hoy les traigo una plataforma de ...",NANOCOIN Genera ingresos Por Internet,11,11900,0,https://www.youtube.com/watch?v=zxnEnppTKRU
TPBCiaEznUA,BUENISIMA NOTICIA: AMLO USARÁ DRONES PARA VIGILAR MINAS E IMPACTA CON DATOS DUROS QUE SORPRENDIERON,SUSCRIBETE AL CANAL subimos videos a diario! :) GRUPO DE FACEBOOK: ...,Quesadilla de Verdades,6941,1380000,172,https://www.youtube.com/watch?v=TPBCiaEznUA
T2CykVocsCI,Cómo busca Mulino imponer la minería en Panamá. Cabildo ciudadano contra la minería,Cómo busca Mulino imponer la minería en Panamá. Cabildo ciudadano contra la minería ¡SUSCRÍBETE a nuestro canal y ...,Noticias de la Educación en Panamá,20,1460,5,https://www.youtube.com/watch?v=T2CykVocsCI
REA8jdiOJp4,Explorar estos datos de Power BI Service: Una funcionalidad que debes conocer,Sabías que puedes hacer análisis rápidos de un informe o conjunto de datos desde Power BI Service? Existe una opción de ...,datdata,83,244000,2,https://www.youtube.com/watch?v=REA8jdiOJp4
URmrKy6d7aY,Curso Gratuito: Análisis de Datos para Financieros (Clase 1/2) 💻,"Descargar documentación https://bit.ly/3qqaJd9 En este curso se hace un recorrido por Python, entendiendo el funcionamiento ...",Afi Global Education,230,30600,2,https://www.youtube.com/watch?v=URmrKy6d7aY
ehDJ7rSfWN4,The Price of &#39;Free&#39; - How Facebook Turns Your Data into Billions #socialmedia #economics,"Explore how Facebook transforms your data into profit, converting your online activity into billions in revenue. Uncover the true ...",EconoSpectives,4,116,1,https://www.youtube.com/watch?v=ehDJ7rSfWN4
gRbbdhSgEuQ,Sensores y Datos: La NUEVA FÓRMULA del MANTENIMIENTO INTELIGENTE,"Esperar a que algo falle cuesta millones. En minería, el mantenimiento basado en datos permite reemplazar piezas justo a ...",Inspenet,62,163000,0,https://www.youtube.com/watch?v=gRbbdhSgEuQ
lbBl5vlXj8Q,Trump agrega cobre y carbón a la lista de minerales críticos de EU,El Gobierno del presidente Donald Trump presentó este jueves una nueva lista de minerales que considera esenciales para la ...,El Economista,19,510000,1,https://www.youtube.com/watch?v=lbBl5vlXj8Q
okotqt3fBOE,【完結】她拒絕潛規則換來的是封殺、詆毀和無盡打壓，所有人都勸她低頭她卻始終堅守底線，直到權勢滔天的大佬一眼看中她給她底氣，那些曾欺辱她的人終將為自己的所作所為付出代價。,劇熱門#女頻爽劇#優質小說改編#霸總#灰姑娘#追妻火葬場#大女主逆襲#短劇#tvseries #ChineseDrama #tvshow #Chineseskits ...,劇熱門,251,2080000,17,https://www.youtube.com/watch?v=okotqt3fBOE
t4gL_6yFfUo,"@arnoldvandenhurk: ¿Minerales Críticos, Minerales Estratégicos o simplemente Minería?",Capítulo completo: https://youtu.be/M_5jzyCcEs8?si=Hmn8tsZ-L4vdD6qS Presentado por: SQM Yodo Nutrición Vegetal ...,Revolución Circular | Petar Ostojic,3,28700,3,https://www.youtube.com/watch?v=t4gL_6yFfUo
FgWMirEpgIE,Dominando el Rol de Analytics Translator: Claves para el Éxito,"Descubre cómo convertirte en un Analytics Translator de la mano de Jorge Bustamante, Líder de Estrategia Corporativa de Data ...",Más allá de la IA  - DMC INSTITUTE,107,10700,2,https://www.youtube.com/watch?v=FgWMirEpgIE
Lt3LkWDuoUU,Análisis sin complicaciones con KNIME | Con Yanith Gómez | Workshops a todo nivel | Capítulo 6,"Canal de Whatsapp | ünete GRATIS: https://whatsapp.com/channel/0029Vb5Z2jTG3R3jSrNSB21j En este Workshop 6, Yanith ...",Microsoft Excel a Todo Nivel,63,329000,3,https://www.youtube.com/watch?v=Lt3LkWDuoUU
2F0A7KmCGDw,CLASE 1 -  ANÁLISIS Y VISUALIZACIÓN DE DATOS CON POWER BI   Nov1,ANÁLISIS Y VISUALIZACIÓN DE DATOS CON POWER BI: Instalación e Introducción a Power BI Desktop.   Aprende a instalar ...,ITEC - Educación en tiempo real,10,45700,0,https://www.youtube.com/watch?v=2F0A7KmCGDw
1vISjGfelGo,¿Minería bajo fuego? El cr1m3n organizado impacta a trabajadores del sector minero,La incursión de la delincuencia organizada en la industria minera no es reciente y es muestra de la constante diversificación ...,Petróleo y Energía,3,17600,0,https://www.youtube.com/watch?v=1vISjGfelGo
sgVzTKIpPqY,Entregan nueva concesión minera a una desconocida empresa china,"La dictadura orteguista entregó una nueva concesión minera a cielo abierto a la empresa china Toyar Inversión Minera S.A., una ...",Confidencial,43,540000,7,https://www.youtube.com/watch?v=sgVzTKIpPqY
OyuNyfLf1K0,【最新合集】一口气看完《女版仙祖太奶归来，儿孙满堂》全集：修仙六百年渡劫失败，二十岁容颜下藏着逆天实力！,大家好，这里是趣说漫世界。每日更新精彩内容   对视频感兴趣的话，欢迎订阅我们的频道！  是我们更新的最大动力哦~ #3d ...,趣说漫世界,917,143000,85,https://www.youtube.com/watch?v=OyuNyfLf1K0
hfb3NlmILJQ,Cómo detectar la demanda de un producto,"Antes de pensar en vender cualquier cosa, primero debes asegurarte de que el producto ya tenga un mercado real. Analiza ...",Dropi Perú,0,269,0,https://www.youtube.com/watch?v=hfb3NlmILJQ
yQYWCIqWe3A,Cómo empezar una conversación en Tinder y conseguir citas,Bien. Ahora ya sabes una nueva manera de empezar. Porque funciona? Te explico: Imaginate el caso en el que estás haciendo ...,Ribibarber,3021,89200,35,https://www.youtube.com/watch?v=yQYWCIqWe3A
bRHqMjfv00w,🧐👉 ¿Por qué el conflicto en Irán no afecta la minería de Bitcoin? #QixNewsCrypto,"A pesar de la escalada del conflicto en Irán, los expertos aseguran que el impacto en la minería de Bitcoin es mínimo.",QixNews Veloz Noticias,3,367,0,https://www.youtube.com/watch?v=bRHqMjfv00w
PWxZ4KUKPoM,"Trata, VIH y abandono escolar: el impacto de la minería ilegal en las infancias","La minería ilegal favorece un ecosistema de violencia: trata, prostitución infantil y VIH avanzan en la Amazonía. Niñas y ...",OjoPúblico,81,26700,4,https://www.youtube.com/watch?v=PWxZ4KUKPoM
asNkj2G6qL4,Scrape ANY Website With AI For Free - Best AI Web Scraper,"Browseract is the best AI tool for effortless web scraping, perfect for data analysts and marketers! This AI website scraper requires ...",The Metaverse Guy,1050,234000,17,https://www.youtube.com/watch?v=asNkj2G6qL4
bGnD1Ki7j-g,Tutorial: LIMPIEZA DE DATOS con Python y Pandas,Academia Online: https://codificandobits.com/ Asesorías y formación personalizada: ...,Codificando Bits,4511,49600,133,https://www.youtube.com/watch?v=bGnD1Ki7j-g
06wGF1Bdhhk,"【Multi Sub】Top surgeon forced into OB, woke Karma System—now hospital begs.",Support us & unlock premium drama content:https://www.youtube.com/channel/UCRU798Q0HsH1ZwqYzxp3A0g/join Title: ...,Water drama,29,149000,0,https://www.youtube.com/watch?v=06wGF1Bdhhk
JIu8D72sQKU,CRM Gold Mine  The AI Advantage,How you can turn your bad data into a gold mine. Use the Free Analysis https://www.valuecreationai.net Value Creation helps ...,Value Creation AI,58,10900,0,https://www.youtube.com/watch?v=JIu8D72sQKU
y30gVPgSCcE,Introducción a Atlas.ti: Análisis Cualitativo de Datos (Paso a Paso),"Bienvenidos a este tutorial paso a paso sobre ATLAS.ti! En este video, te guiaré a través de los conceptos básicos de ATLAS.ti ...",Alfredo Mendoza,1169,386,34,https://www.youtube.com/watch?v=y30gVPgSCcE
1vVca4yRYWI,#EnVIVO: Galardón Huellas: Premio a la mujer minera | El Tiempo,El Galardón Huellas es una iniciativa de la Asociación Colombiana de Minería que busca reconocer el papel de aquellas ...,EL TIEMPO,2,2760000,1,https://www.youtube.com/watch?v=1vVca4yRYWI
6eIC0bJ-EnE,Ferry sin emisiones y minas de oro limpias: El futuro en 5 noticias,"Energía desde el mar, el Sol… ¡y hasta desde el núcleo de un plasma magnético! Hoy te traemos 5 noticias que muestran cómo ...",Inspenet,323,163000,6,https://www.youtube.com/watch?v=6eIC0bJ-EnE
h17w-3ZnqmY,URGENTE! Datitos de Pega  - Operadores - #Mineria #Chile,Datos de pega 1- Operador de Retroexcavadora 2- Operador de Rodillo 3- Operador de Motoniveladora 4- Operador de Buldozer ...,Walter Ulloa - locher777,24,679,6,https://www.youtube.com/watch?v=h17w-3ZnqmY
ybRpunUF2JY,MultiSUB💥“国民欲女”花重金只为伪造“处女膜”完整！外科天才被调为妇产科男副主任，大佬夫人羊水栓塞他太乙神针中西合璧起死回生全院震惊！#movie #drama #kdrama,HD & Uncut — Watch Now ⏩ https://star-cps.onelink.me/etLJ/md5bbq3o Search the drama title to watch full episodes! ✓ This link ...,Mini Drama777,14,55200,2,https://www.youtube.com/watch?v=ybRpunUF2JY
W4rLlawfiLw,The Data Sway Cambridge Analytica and the Targeted Democracy,"A suspenseful exploration into the Cambridge Analytica scandal tracing its origins, key players, and its impact on society. Experts ...",Dark Files,0,8,0,https://www.youtube.com/watch?v=W4rLlawfiLw
QTg59r62zzE,Panamá  se une contra la minería de Mulino,SUSCRÍBETE a nuestro canal y ayúdanos dar a conocer nuestros contenidos sobre la Educación panameña! ✊ Entra al ...,Noticias de la Educación en Panamá,4,1460,3,https://www.youtube.com/watch?v=QTg59r62zzE
OdKIB0u3ZvE,📊 [MÁSTER] Presentación del máster universitario de Ciencia de Datos de la UOC,"Presentación del Máster universitario de Ciencia de Datos, erteneciente al área de estudios de Informática, multimedia y ...",UOC - Universitat Oberta de Catalunya,19,68700,0,https://www.youtube.com/watch?v=OdKIB0u3ZvE
nih6KRfWFaI,🪨 ¿Qué es la Minería? y Tipos de Minería. 🪨 [Fácil y Rápido],"GeografiAndo te enseña y explica paso a paso qué es la minería y los tipos de minería por su manera de extracción, de forma ...",GeografiAndo,1101,40500,43,https://www.youtube.com/watch?v=nih6KRfWFaI
7XnwrbqvwNc,📚Clase 5: Diplomado en Análisis de Datos e Investigación Científica con Apoyo de IA  4 (19/08/2025),"EducaciónVirtualLATAM ​ Bienvenido al canal oficial de la Corporación Latinoaméricana de Educación Virtual, el epicentro ...",CLEV Educación Virtual LATAM,16,28200,1,https://www.youtube.com/watch?v=7XnwrbqvwNc
h2U6a4weCDw,🤔 ¿Inversión o destrucción? El oro en Iberoamérica,"En este episodio de Desde Mi Punto de Vista, analizamos el ascenso imparable del precio del oro y cómo esta bonanza ha ...",DESDE MI PUNTO DE VISTA por Constantino de Miguel,57,132000,2,https://www.youtube.com/watch?v=h2U6a4weCDw
ULr0sCvGA-s,"❞𝐄𝐬𝐩𝐞𝐜𝐢𝐚𝐥𝐢𝐳𝐚𝐜𝐢𝐨́𝐧 𝗣𝗼𝘄𝗲𝗿 𝗕𝗜 ( 𝗡𝗶𝘃𝗲𝗹 𝟭 , 𝟮, 𝟯 )  𝐞𝐧 𝐌𝐢𝐧𝐞𝐫𝐢́𝐚 𝐲 𝐏𝐫𝐨𝐲𝐞𝐜𝐭𝐨𝐬 - 𝐂𝐄𝐂𝐀𝐌𝐈𝐍𝐄❞","frichtorres #CECAMINE Pd1: ""No podemos estar en modo de supervivencia. Tenemos que estar en modo de crecimiento"".",CECAMINE,8,238,0,https://www.youtube.com/watch?v=ULr0sCvGA-s
zqQnBPJuN5E,Agronegócio registra maior PIB desde 2010 em Minas Gerais,recordminas O agronegócio em Minas Gerais registra o maior Produto Interno Bruto (PIB) desde 2010 e passa a representar 24% ...,RecordTV Minas,7,227000,0,https://www.youtube.com/watch?v=zqQnBPJuN5E
9IfDzpaTW0I,Lunes Otra Vez #2 - Python 101 - Explorando Datos con Python - Parte II,"Made with Restream Studio. Livestream on 30+ platforms at once via https://restream.io En esta clase en vivo, continuaremos ...",Profe FabioPin,21,935,2,https://www.youtube.com/watch?v=9IfDzpaTW0I
fiT7DDm72iU,Privacy on the Web: What Social Media Doesn’t Tell You About Their Data Policies,"Unlock the secrets behind your social media scroll! Every click, every pause—it's all being meticulously tracked and analyzed.","Haiku, Inc.",0,613000,1,https://www.youtube.com/watch?v=fiT7DDm72iU
xbEuhVM_AZE,"&quot;Esto es Codelco&quot;: Ineficiencia, deuda histórica y sospechas de datos falsos",Síguenos en nuestras redes: Instagram: https://www.instagram.com/biobiochile/ Facebook: ...,Bio Bio,2757,877000,342,https://www.youtube.com/watch?v=xbEuhVM_AZE
tTSkX3mewr0,El ataque de las Legumbres MARINAS!!,Únete a este canal para acceder a sus beneficios: https://www.youtube.com/channel/UCBzxQ-B07QzRq7d4NsRsl4A/join ...,Biología desde cero,1580572,6860000,17681,https://www.youtube.com/watch?v=tTSkX3mewr0
hss-1_HQWiY,¿MINERÍA GRATIS O ESTAFA  ANALIZO ESTAS PLATAFORMAS | A2 VIP 🚀+ PAGO #USDT,MINERÍA GRATIS O ESTAFA? ANALIZO ESTAS PLATAFORMAS | A2 VIP Enlace directo: ...,Invest LATAM🌎,0,1750,0,https://www.youtube.com/watch?v=hss-1_HQWiY
zjFR3zspIeA,Entre datos e imágenes: la IA para mejores interpretaciones | Diálogos Educativos | T6,"Les presentamos el programa: “Entre datos e imágenes: la IA para mejores interpretaciones"" de la Serie ""Diálogos Educativos ...",Mirador Universitario UNAM,21,22600,0,https://www.youtube.com/watch?v=zjFR3zspIeA
zq1_glee_uM,"Claves del día: La guerra-negocio total de Trump, el plan de control europeo y los hijos malcriados","Claves del día: La guerra-negocio total de Trump, el plan de control europeo y los hijos malcriados Donald Trump sacude el ...",Negocios TV,2500,2760000,237,https://www.youtube.com/watch?v=zq1_glee_uM
8OGSxscx5AY,OSINT: Cómo encontrar información de cualquiera,Sabías que es posible encontrar información sobre cualquier persona en Internet usando solo datos públicos? En este vídeo ...,Securiters,11237,73000,170,https://www.youtube.com/watch?v=8OGSxscx5AY
C0UGcqRz6QQ,Gobernanza de Datos: El Corazón de la Toma de Decisiones,"En este episodio del podcast, Daniel Ayvar, Gerente de Gobierno de Datos, comparte sus experiencias clave en el uso de datos ...",Más allá de la IA  - DMC INSTITUTE,17,10700,0,https://www.youtube.com/watch?v=C0UGcqRz6QQ
d718ek-Gsw0,Cómo recuperar correos eliminados en Gmail #shorts #gmail #redessociales,"Aquí te enseño a recuperar correos eliminados en Gmail, paso a paso.",TUTOSMAN,298,22100,14,https://www.youtube.com/watch?v=d718ek-Gsw0
g6DQkyDzQtY,CHILE NO PRODUCE NADA | ECONOMISTA ARGENTINO DESTROZA ESA MENTIRA,"Durante años se repitió que Chile no tiene industria, que solo vive del cobre y que no produce innovación. Pero un reconocido ...",MaacUru13,2907,61600,616,https://www.youtube.com/watch?v=g6DQkyDzQtY
GGvL37zEY2Q,Transformando la Analítica en Soluciones de Negocio,"Douglas Khan, Head of Data & Advanced Analytics en ICASA, comparte con nosotros sus valiosas experiencias sobre la ...",Más allá de la IA  - DMC INSTITUTE,37,10700,0,https://www.youtube.com/watch?v=GGvL37zEY2Q
twsbkyIVk10,FIFA Ticket Chaos: Data Mining or Genuine Mistake #worldcup #tickets #fifa,Join this channel to get access to perks: https://www.youtube.com/channel/UCLTD-t2Mn1uRJTA-bp99OUA/join Morning ...,Morning Kickaround,10,9420,0,https://www.youtube.com/watch?v=twsbkyIVk10
gzGdFDCHEo8,"Minería, energía e IA: la oportunidad de Chile choca con permisos, costos y confianza","Sobre la IA, Joaquín Villarino, presidente del Consejo Minero, comentó que ""la minería ha sido uno de los primeros sectores en ...",El Mostrador,3,76300,1,https://www.youtube.com/watch?v=gzGdFDCHEo8
TYhJ-S4zpjc,Nasdaq sube mientras Nvidia y AMD se recuperan a pesar de las nuevas tensiones entre Estados Unid...,"TraderTV Live es una transmisión profesional de operaciones diarias dos operadores activos, dinero real, en vivo desde nuestra ...",TraderTV Espanol,9,53500,14,https://www.youtube.com/watch?v=TYhJ-S4zpjc
8bYQbfQmsIQ,Homem atira contra quatro pessoas na Grande BH após discussão dentro de adega,BalançoGeralMG #LairRennó Um homem de 28 anos é suspeito de atirar contra quatro pessoas durante a madrugada do último ...,Balanço Geral MG,19,550000,0,https://www.youtube.com/watch?v=8bYQbfQmsIQ
XaOS6xmwthM,O fim da Mineração de Cripto?,"Enquanto o mercado de cripto desacelera, mineradoras estão tomando uma decisão inesperada: transformar seus data centers ...",Lucky Traders,10,19700,1,https://www.youtube.com/watch?v=XaOS6xmwthM
40ExxYLmyIQ,¿Cómo registrarme en Formulario de Oportunidades en Minería? #mineria,En el siguiente video te muestro el paso a paso para registrarte de manera correcta a nuestra base de datos y luego a nuestra ...,Walter Ulloa - locher777,5,679,0,https://www.youtube.com/watch?v=40ExxYLmyIQ
sts2zAPJYvg,Curso de Metalurgia: Desarrollo de Aplicaciones Metalúrgicas con Python-Tkinter,Curso de Metalurgia: Desarrollo de Aplicaciones Metalúrgicas con Python-Tkinter ✨ Detalles del Curso: ⌛ Duración: 24 Horas ...,Misira,0,2920,0,https://www.youtube.com/watch?v=sts2zAPJYvg
e1zFu-oKh0k,Extracción de Datos de Producción Agrícola 2025: Guía Completa MINAGRI - MIDAGRI SIEA,Quieres aprender a extraer datos de producción nacional de insumos agrícolas de manera eficiente y precisa para el año 2024?,Nelson Arauco,86,1030,6,https://www.youtube.com/watch?v=e1zFu-oKh0k
XXHpV3-2-TU,EL COLAPSO DE LA MINERÍA DE TIERRAS RARAS EN ESTADOS UNIDOS lecciones para REPÚBLICA DOMINICANA,Únete conviértete en miembro del canal para acceder a sus beneficios: ...,IngMorrison,234,293000,30,https://www.youtube.com/watch?v=XXHpV3-2-TU
3BFJ0Av1vvs,Una Máquina Para Minar Criptomonedas (Helium $HNT),"En este video te cuento mi experiencia en la minería de la criptomoneda Helium, cómo funciona el protocolo de HNT y cual es el ...",HackWise,243,268000,26,https://www.youtube.com/watch?v=3BFJ0Av1vvs
jfnWRWV0pKQ,Experto en minería: &quot;Muchas veces lo que se opina esté muy lejos de la realidad&quot;,"Carlos Salazar, experto en minería, recalca que por desconocimiento general, muchos panameños han rechazado el proyecto de ...",Eco Tv Panama,15,54700,9,https://www.youtube.com/watch?v=jfnWRWV0pKQ
uWY9bVpo0vo,Leones de Leon vs. Dantos - [Pomares 2026 | Doble Juego] |11/07/2026],"Disfrutá la transmisión en vivo del emocionante encuentro entre Leones de Leon vs. Dantos, correspondiente a la Ronda Regular ...",vivanicaragua13,332,617000,22,https://www.youtube.com/watch?v=uWY9bVpo0vo
